SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
Cc1cn(-c2ccc(C)c(C3=C4C=CC(=[N+]5CCOCC5)C=C4[Si](C)(C)c4cc(N5CCOCC5)ccc43)c2)nn1,O,663,676,0.0015,,13,,63.1,0.681,0.997,1.062,0.025
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CCO,334,344,0.0035,,10,,51.9,0.633,0.783,0.4,0.658
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,C1COCCO1,335,354,0.0021,,19,,36,0.737,0.312,0,0.444
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CC#N,334,345,0.0037,,11,,45.6,0.645,0.974,0.044,0.286
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,C1CCOC1,335,354,0.0027,,19,,37.4,0.714,0.634,0,0.591
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccc(O)cc3c1C2c1ccccn1,CO,341,346,0.0024,,5,,55.4,0.608,0.904,0.605,0.545
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2c1ccc1cccc(OC)c12,O,538,596,,,58,,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c(OC)c1,O,649,663,0.2,,14,,63.1,0.681,0.997,1.062,0.025
N#CNc1ccc2c(c1)Oc1cc(NC#N)ccc1C21OC(=O)c2ccc(C(=O)O)cc21,CCO,569,597,,119000,28,5.075546961,51.9,0.633,0.783,0.4,0.658
[O][N+](=O)c1ccc(C2=c3cc4c5c(c3Oc3cc(O)ccc32)CCC[N+]=5CCC4)cc1,CCO,545,584,,74000,39,4.86923172,51.9,0.633,0.783,0.4,0.658
C[C@H](Nc1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12)C(=O)OC(C)(C)C,C(Cl)Cl,462,544,0.9,62000,82,4.792391689,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1ccc(O)cc1)CCC3,CO,570,654,0.123,24900,84,4.396199347,55.4,0.608,0.904,0.605,0.545
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,O,527,528,0.95,81000,1,4.908485019,63.1,0.681,0.997,1.062,0.025
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,CN(C)C=O,534,562,0.75,,28,,43.2,0.759,0.977,0.031,0.613
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,O,525,554,0.95,,29,,63.1,0.681,0.997,1.062,0.025
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,CC#N,524,552,0.94,,28,,45.6,0.645,0.974,0.044,0.286
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,CCO,527,552,0.95,,25,,51.9,0.633,0.783,0.4,0.658
C[Si]1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccc(C(=O)O)cc2CO)c2ccc(N3CCC3)cc21,O,655,669,0.32,,14,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=C1C=CC2C(=C1)OC1=C(CCC/C1=C\c1ccc(N(CCCl)CCCl)cc1)C21OC(=O)c2ccccc21,CCO,627,716,0.036,,89,,51.9,0.633,0.783,0.4,0.658
O=C(O)c1ccc(-c2c3ccc(=O)cc-3oc3c2ccc2cc(O)ccc23)c(C(=O)O)c1,O,512,553,,,41,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,C1COCCO1,562,592,0.676,81200,30,4.909556029,36,0.737,0.312,0,0.444
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CO,557,591,0.175,18600,34,4.269512944,55.4,0.608,0.904,0.605,0.545
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CC1=CC=CC=C1,535,577,0.219,21100,42,4.324282455,33.9,0.782,0.284,0,0.128
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CCCCCC,534,573,0.111,13100,39,4.117271296,31,0.616,0,0,0.056
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CS(=O)C,567,609,0.814,11100,42,4.045322979,45.1,0.83,1,0.072,0.647
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,C(Cl)(Cl)Cl,557,578,0.314,15400,21,4.187520721,39.1,0.783,0.614,0.047,0.071
CC[N+](CC)=c1ccc2c(-c3ccccc3C([O])=O)c3cc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)c(O)cc3oc-2c1,CCOC(=O)C,558,585,0.398,56200,27,4.749736316,38.1,0.656,0.603,0,0.542
CCN(CC)c1ccc2c(/C=C/C=C3/Sc4ccccc4N3C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,663,,,121900,,5.086003706,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cc(N)cc2c1OCCO2,O,653,667,0.00093,,14,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N3CCNCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,O,567,589,,,22,,63.1,0.681,0.997,1.062,0.025
CC(CCO)OC(=O)c1c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)cc(F)c(F)c1F,O,662,680,0.66,118000,18,5.071882007,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2ccc3ccc(N)cc3c12,CO,568,610,0.0108,18013,42,4.255586049,55.4,0.608,0.904,0.605,0.545
CC(C)N(C)c1ccc2c(-c3ccccc3C(=O)O)c3cc/c(=[N+](/C)C(C)C)cc-3oc2c1,CCO,553,566,0.41,92400,13,4.965671971,51.9,0.633,0.783,0.4,0.658
Cc1ccc(C2=C3C=CC(=[N+](F)F)C=C3[Si](C)(C)c3cc(N(F)F)ccc32)cc1,O,650,671,0.11,,21,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cc(N=[N+]=[N-])cc2c1OCCO2,O,655,668,0.019,,13,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,C(Cl)Cl,499,558,0.11,51000,59,4.707570176,40.7,0.761,0.769,0.04,0.178
O=c1ccc2c(-c3cc(O)cc4oc5cc(O)ccc5c(=O)c34)c3ccc(O)cc3oc-2c1,CO,483,532,0.27,,49,,55.4,0.608,0.904,0.605,0.545
O=c1ccc2c(-c3ccccc3)c3c(ccc4ccc(O)cc43)oc-2c1,O,570,700,,,130,,63.1,0.681,0.997,1.062,0.025
CCOP1(=O)c2c(cc3c4c2CCCN4CCC3)C(c2ccccc2C)=c2cc3c4c(c21)CCC[N+]=4CCC3,O,744,764,0.16,80000,20,4.903089987,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccccc3)[o+]c2c1,CO,518,638,0.023,17900,121,4.252853031,55.4,0.608,0.904,0.605,0.545
CC(C)(C)OC(=O)N1CCN(c2ccc3c(-c4ccc(I)cc4)c4ccc(=[N+]5CCN(C(=O)OC(C)(C)C)CC5)cc-4oc3c2)CC1,C(Cl)Cl,561,585,0.41,77900,24,4.891537458,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(-c3c(C(C)C)cccc3C(C)C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,558,582,0.29,45000,24,4.653212514,51.9,0.633,0.783,0.4,0.658
CCCCOC(=O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(OCCCC)c(Br)cc12,CO,514,553,0.081,,39,,55.4,0.608,0.904,0.605,0.545
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CC#N,466,590,0.183,28800,124,4.459392488,45.6,0.645,0.974,0.044,0.286
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CCO,514,589,0.108,30400,75,4.482873584,51.9,0.633,0.783,0.4,0.658
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,O,476,591,0.064,24400,115,4.387389826,63.1,0.681,0.997,1.062,0.025
C#COc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,C(Cl)Cl,517,585,0.273,30400,68,4.482873584,40.7,0.761,0.769,0.04,0.178
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,O,599,635,0.37,123300,36,5.090963077,63.1,0.681,0.997,1.062,0.025
COc1cc(-n2cc(C)nn2)cc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1OC,O,656,670,0.18,,14,,63.1,0.681,0.997,1.062,0.025
